,range,angle
542,2.05025,2.29947
543,2.06825,2.29156
544,2.08625,2.2833799999999997
545,2.10525,2.27575
546,2.12425,2.26756
547,2.14425,2.25966
548,2.16325,2.25175
549,2.18425,2.24384
550,2.20525,2.2356599999999998
551,2.22825,2.22802
552,2.25025,2.21984
553,2.27325,2.2119299999999997
554,2.29725,2.2043
555,2.32125,2.19611
556,2.34525,2.1882099999999998
557,2.37125,2.1803
558,2.39425,2.17239
559,2.42525,2.1644799999999997
560,2.45125,2.15657
561,2.48225,2.14839
562,2.51025,2.1407599999999998
563,2.53925,2.13257
564,2.56925,2.12467
565,2.60125,2.1167599999999998
566,2.61125,2.1083
567,0.0,2.10149
568,3.08925,2.09385
569,3.13825,2.0859400000000003
570,3.17425,2.07803
571,3.21925,2.0704
572,3.26425,2.06249
573,3.31025,2.05458
574,3.35925,2.04667
575,3.41025,2.03876
576,3.45825,2.03085
577,3.50925,2.0232200000000002
578,3.50425,2.01531
579,3.49325,2.00713
580,3.47725,1.99922
581,3.46325,1.99131
582,3.44925,1.9831299999999998
583,3.45225,1.97522
584,3.44525,1.96731
585,3.4939999999999998,1.9594
586,0.0,1.95177
587,0.0,1.94386
588,0.0,1.93622
589,0.0,1.92832
590,0.0,1.92095
591,0.0,1.9133200000000001
592,0.0,1.9054099999999998
593,0.0,1.8975
594,4.71025,1.88959
595,4.70025,1.88168
596,4.69025,1.8737700000000002
597,4.66825,1.8658700000000001
598,4.68525,1.85768
599,0.0,1.84978
600,0.0,1.84214
601,0.0,1.83423
602,0.0,1.8266
603,0.0,1.8186900000000001
604,0.0,1.81105
605,0.0,1.66733
606,0.0,1.6597
607,0.0,1.65179
608,0.0,1.64388
609,0.0,1.6359700000000001
610,0.0,1.62806
611,0.0,1.61988
612,0.0,1.61198
613,0.0,1.60407
614,0.0,1.59616
615,0.0,1.72488
616,0.0,1.71697
617,9.035,1.7090599999999998
618,0.0,1.56425
619,0.0,1.69324
620,0.0,1.54816
621,0.0,1.54025
622,0.0,1.53234
623,0.0,1.52444
624,0.0,1.51625
625,0.0,1.50835
626,0.0,1.50044
627,0.0,1.49253
628,0.0,1.48435
629,0.0,1.47644
630,0.0,1.46853
631,0.0,1.46062
632,0.0,1.45244
633,0.0,1.4445299999999999
634,0.0,1.43662
635,0.0,1.42872
636,0.0,1.4208100000000001
637,0.0,1.4126299999999998
638,0.0,1.40472
639,0.0,1.39681
640,0.0,1.3889
641,0.0,1.3807200000000002
642,0.0,1.37281
643,0.0,1.49253
644,1.804,1.48435
645,1.786,1.47617
646,1.785,1.46853
647,1.786,1.46062
648,1.7930000000000001,1.45271
649,1.8,1.44481
650,1.8130000000000002,1.4369
651,1.841,1.42899
652,1.874,1.42135
653,1.9040000000000001,1.41372
654,1.879,1.40526
655,1.8630000000000002,1.39735
656,1.861,1.38945
657,1.858,1.38154
658,1.8530000000000002,1.3733600000000001
659,1.858,1.36545
660,1.889,1.35754
661,0.0,1.22173
662,0.0,1.21355
663,0.0,1.34145
664,0.0,1.33354
665,0.0,1.32536
666,0.0,1.31718
667,0.0,1.3090000000000002
668,0.0,1.3010899999999999
669,0.0,1.29291
670,0.0,1.28473
671,0.0,1.27654
672,0.0,1.26864
673,4.555,1.26073
674,0.0,1.24437
675,1.64325,1.2361799999999998
676,1.63425,1.2282799999999998
677,1.62825,1.2203700000000002
678,1.62425,1.2121899999999999
679,1.63125,1.20428
680,1.63625,1.1963700000000002
681,1.64625,1.18846
682,1.65225,1.18028
683,1.67025,1.17264
684,0.0,1.0382
685,0.0,1.1631
686,3.3539999999999996,1.15546
687,0.0,1.1472799999999999
688,3.241,1.13937
689,0.0,1.1249200000000001
690,1.66625,1.11701
691,1.66125,1.10883
692,1.65425,1.10065
693,1.65325,1.09247
694,1.65425,1.08456
695,1.65525,1.07638
696,1.66625,1.06874
697,1.69525,1.06083
698,0.0,1.05756
699,2.69425,1.04938
700,2.65625,1.0412
701,2.61825,1.03302
702,2.58425,1.02511
703,2.54825,1.01665
704,2.51425,1.00875
705,2.48525,1.00029
706,2.45225,0.992383
707,2.42125,0.983929
708,2.39225,0.9760209999999999
709,2.36225,0.9678399999999999
710,2.33425,0.959658
711,2.30625,0.951477
712,2.28125,0.9435690000000001
713,2.25525,0.9351149999999999
714,2.23225,0.927206
715,2.20525,0.918752
716,2.18325,0.9108440000000001
717,2.16125,0.9026629999999999
718,2.13625,0.894481
719,2.11425,0.8863
720,2.09325,0.8781190000000001
721,2.07425,0.8699379999999999
722,2.05225,0.862029
723,2.03125,0.853575
724,2.01325,0.8456670000000001
725,1.99525,0.837485
726,1.97525,0.828759
727,1.95825,0.8211229999999999
728,1.94225,0.813214
729,1.92425,0.805579
730,1.90925,0.7979430000000001
731,1.89525,0.790034
732,1.87825,0.782399
733,1.86325,0.774762
734,1.84825,0.766854
735,1.83225,0.758945
736,1.82025,0.750491
737,1.80525,0.74231
738,1.79225,0.734402
739,1.77725,0.726493
740,1.76625,0.718312
741,1.75325,0.7101310000000001
742,1.74025,0.702222
743,1.73025,0.694314
744,1.71725,0.686133
745,1.70625,0.677951
