,range,angle
526,1.48525,2.31556
527,1.47325,2.3073799999999998
528,1.46025,2.29893
529,1.4669999999999999,2.29074
530,0.0,2.27929
531,1.20225,2.2711099999999997
532,1.19325,2.26266
533,1.18625,2.25447
534,1.17825,2.24602
535,1.16725,2.2378400000000003
536,1.16125,2.22911
537,1.15425,2.22093
538,1.14625,2.21248
539,1.13825,2.2043
540,1.13125,2.19584
541,1.12525,2.18739
542,1.11725,2.17921
543,1.11025,2.17075
544,1.10525,2.16257
545,1.09925,2.1541200000000003
546,1.09125,2.14594
547,1.08625,2.13748
548,1.07925,2.1290299999999998
549,1.07325,2.12085
550,1.06725,2.11239
551,1.06325,2.1042099999999997
552,1.05825,2.09576
553,1.05225,2.0873
554,1.04625,2.0794
555,1.04125,2.0712099999999998
556,1.03625,2.06331
557,1.03225,2.0554
558,1.02725,2.0472200000000003
559,1.02225,2.03931
560,1.01725,2.0314
561,1.01225,2.0232200000000002
562,1.00925,2.01531
563,1.00425,2.00713
564,1.00025,1.99895
565,0.99625,1.9907700000000002
566,0.99225,1.98258
567,0.98925,1.97413
568,0.98425,1.96595
569,0.98125,1.9575
570,0.97825,1.9493099999999999
571,0.97325,1.9408599999999998
572,0.97025,1.93268
573,0.96725,1.9245
574,0.96325,1.91577
575,0.96125,1.9075900000000001
576,0.95825,1.8994099999999998
577,0.95525,1.89123
578,0.95225,1.88277
579,0.94925,1.87432
580,0.94725,1.8661400000000001
581,0.94325,1.8579599999999998
582,0.94125,1.8495
583,0.93925,1.84132
584,0.93725,1.83287
585,0.93425,1.8246900000000001
586,0.93225,1.8165099999999998
587,0.93125,1.80805
588,0.92725,1.79987
589,0.92625,1.79142
590,0.92425,1.7832400000000002
591,0.92225,1.77505
592,0.92125,1.7668700000000002
593,0.91825,1.75842
594,0.91725,1.74997
595,0.91525,1.7417799999999999
596,0.91425,1.7336
597,0.91325,1.7254200000000002
598,0.91125,1.71724
599,0.90925,1.7085099999999998
600,0.90925,1.70033
601,0.90725,1.69215
602,0.90625,1.68397
603,0.90525,1.6755200000000001
604,0.90425,1.6670599999999998
605,0.90425,1.65943
606,0.90325,1.65152
607,0.90225,1.64388
608,0.90125,1.6359700000000001
609,0.90125,1.62806
610,0.90025,1.62043
611,0.89925,1.61225
612,0.89925,1.60461
613,0.89925,1.5967
614,0.89825,1.5888
615,0.89825,1.58089
616,0.89825,1.5729799999999998
617,0.89825,1.5648
618,0.89725,1.5566200000000001
